No.,Title,Author(s),Language,Game type,Duration,Min. number of players,Max. number of players,Entry threshold,Prerequisites,Link,Hashtags
860,Resonance,"Vito D'Agosta
Susan Weiner
Nat Budin
Phoebe Roberts",EN,chamber larp,>6h,15,15,2,2,https://larplibrary.org/brands/alleged-entertainment/projects/1-resonance,"#10plus
#apocalyptic"
861,RAWWWWR! Dinosaur!,K. Sward,EN,nano-larp,<2h,12,12,2,1,https://larplibrary.org/brands/redfishie-creations/projects/78-rawwwwr-dinosaur,"#10plus
#apocalyptic
#dinosaur"
862,One Life,Anandi Gandolfi,EN,chamber larp,2-4h,9,13,2,2,https://larplibrary.org/brands/anandi-gandolfi/projects/64-one-life,#10plus
863,Nepenthe,Bruce Glassco,EN,chamber larp,2-4h,13,13,1,1,https://larplibrary.org/brands/bruce-glassco/projects/59-nepenthe,"#10plus
#timetravel"
864,IMPRESSMENT!,"Nat Budin
Seth Christenfeld",EN,chamber larp,---,99,99,---,---,https://larplibrary.org/brands/alleged-entertainment/projects/4-impressment,#naval
865,10 Bad LARPs in 100 Bad Minutes,"Nat Budin
Susan Weiner
Greer Hauptman",EN,nano-larp,<2h,7,12,1,1,https://larplibrary.org/brands/alleged-entertainment/projects/6-10-bad-larps-in-100-bad-minutes,"#10plus
#comedy"
866,10 Bad LARPs: The B-Sides,"Nat Budin
Susan Weiner
Greer Hauptman",EN,nano-larp,<2h,7,12,1,1,https://larplibrary.org/brands/alleged-entertainment/projects/7-10-bad-larps-the-b-sides,"#10plus
#comedy"
867,4 Bad LARPs in 40 Bad Minutes,"Nat Budin
Susan Weiner
Joshua Sheena
Jaelen Hartwin",EN,nano-larp,<2h,7,12,1,1,https://larplibrary.org/brands/alleged-entertainment/projects/8-4-bad-larps-in-40-bad-minutes,"#10plus
#comedy"
868,Grog,jeeyonshim,EN,nano-larp,---,1,1,1,1,https://jeeyonshim.itch.io/grog,#payment
869,I Love You,Nicole Winchester,EN,nano-larp,---,1,1,1,1,https://noizangel.itch.io/i-love-you-mom,"#PWYW
#gunviolence"
870,In your small town the entire time,Ennis Rook Bashe,EN,nano-larp,---,2,2,1,1,https://ennisrook.itch.io/in-your-small-town-the-entire-time,#payment
871,Queer Messes,Jay Dragon,EN,nano-larp,---,5,5,1,1,https://jdragsky.itch.io/queer-messes,"#payment
#LGBT"
872,Hack / Enhance,"Eric Mersmann
Banana Chan",EN,nano-larp,---,1,1,1,1,https://presenteric.itch.io/hackenhance,"#PWYW
#hacking"
873,Stone Troll,jodalsgaard,EN,nano-larp,---,1,1,1,1,https://jodalsgaard.itch.io/stone-troll,#fantasy
874,Let Me In,Quinn Milton,EN,freeform,---,2,2,1,1,https://quinnhpm.itch.io/let-me-in,"#payment
#horror"
875,You Are A Very Cozy Dragon,Eli Bees,EN,nano-larp,---,1,1,1,1,https://elibees.itch.io/you-are-a-very-cozy-dragon,"#payment
#dragon"
876,The Abortionists,"Jon Cole
Kelley Vandy",EN,chamber larp,4-6h,3,3,1,1,https://joncole.itch.io/abortionists-fastaval-2019,"#PWYW
#abortion"
877,Have I Been Good?,jeeyonshim,EN,freeform,---,2,2,1,1,https://jeeyonshim.itch.io/have-i-been-good,"#payment
#dog"
878,Empty Orchestra,Jeff Stormer,EN,freeform,---,2,2,1,1,https://jeffstormer.itch.io/empty-orchestra,"#payment
#karaoke"
879,Last Rites,gamesfromthewildwood,EN,freeform,---,2,6,1,1,https://gamesfromthewildwood.itch.io/lastrites,"#10plus
#mourning
#war"
880,Golem: A Game of Life,Adira Slattery,EN,nano-larp,---,1,1,1,1,https://adira.itch.io/golem,"#10plus
#judaism
#golem"
881,First Lesson,jeeyonshim,EN,nano-larp,---,1,1,1,1,https://jeeyonshim.itch.io/first-lesson,"#payment
#selkie
#mermaid"
882,"Yes, who's this? ",Maria Mison,EN,nano-larp,---,99,99,1,1,https://mariabumby.itch.io/yeswhosthis,
883,A Lion In Mississauga,Spookyslag,EN,freeform,---,99,99,1,1,https://spookyslag.itch.io/a-lion-in-mississauga,#theater
884,Journalistic Interference,Ben Roswell,EN,nano-larp,---,1,1,1,1,https://roswellian.itch.io/journalistic-interference,#solo
885,Dragonroads,Nightling Bug,EN,freeform,---,99,99,1,1,https://nightling-bug.itch.io/dragonroads,#dragon
886,There Is No Greater Love,Hella Big Claws,EN,freeform,---,99,99,1,1,https://hellabigworks.itch.io/there-is-no-greater-love,
887,Pressure Drop,Eric Mersmann,EN,freeform,---,99,99,1,1,https://presenteric.itch.io/pressure-drop,"#schoolreunion
#murder"
888,Hag Stone,ladymab,EN,freeform,---,99,99,1,1,https://ladymab.itch.io/hag-stone,
889,Blue-Collar Conjurer,Travis D. Hill,EN,nano-larp,---,1,1,1,1,https://presspotgames.itch.io/blue-collar-conjurer,"#payment
#urbanfantasy"
890,Witches Brew,Hella Big Claws,EN,nano-larp,---,1,1,1,1,https://hellabigworks.itch.io/witches-brew,
891,Water Water Everywhere,Adira Slattery,EN,nano-larp,---,5,5,1,1,https://adira.itch.io/water-water-everywhere,"#payment
#mythological"
892,Unto Heaven,michael crowley,EN,nano-larp,---,1,1,1,1,https://michael-crowley.itch.io/unto-heaven,#solo
893,Swipe,blake stone / fenced forest,EN,freeform,---,99,99,1,1,https://fencedforest.itch.io/swipe,"#PWYW
#ethical"
894,Slough,gamesfromthewildwood,EN,nano-larp,<2h,1,1,1,1,https://gamesfromthewildwood.itch.io/slough,#identity
895,"Same Bat Time, Same Bat Mitzvah",Lucian Kahn,EN,nano-larp,<2h,7,13,1,1,https://necromancy.itch.io/same-bat-time-same-bat-mitzvah,#vampire
896,Riding the Ley Line,beatingthebinary,EN,freeform,---,99,99,1,1,https://beatingthebinary.itch.io/riding-the-ley-line,#publictransport
897,These Weird Breads Are Sad,Riverhouse Games,EN,freeform,---,99,99,1,1,https://riverhousegames.itch.io/these-weird-breads-are-sad,
898,On That Misty Winded Midnight I Called Out To You,Justin Joyce,EN,nano-larp,---,2,2,1,1,https://hypercamera3.itch.io/on-that-misty-winded-midnight,#ghost
899,Defeat the Demon Lord (but with Table Tennis),luciellaes,EN,nano-larp,---,2,2,1,1,https://luciellaes.itch.io/defeat-the-demon-lord-but-with-table-tennis,"#payment
#sport"
900,Night at the Galactic Grand Ball,Geostatonary,EN,freeform,---,99,99,1,1,https://geostatonary.itch.io/night-at-the-galactic-grand-ball,#SF
901,Everyone i know is dead,"Ben Scerri
Red World Press",EN,nano-larp,<2h,1,1,1,1,https://redworldpress.itch.io/eikid,#solo
902,Alone on the Rocky Beach,Takuma Okada,EN,nano-larp,---,1,1,1,3,https://noroadhome.itch.io/alone-on-the-rocky-beach,#payment
903,As Above,Adira Slattery,EN,nano-larp,---,1,1,1,1,https://adira.itch.io/as-above,"#payment
#fallout"
904,UNSAIDS,blake stone / fenced forest,EN,freeform,---,99,99,1,1,https://fencedforest.itch.io/unsaids,#payment
905,Basic Witches,drowningmoonstudios,EN,freeform,2-4h,4,6,1,1,https://drowningmoonstudios.itch.io/basic-witches,"#payment
#witch"
906,It feels like summer,persephone,EN,nano-larp,---,1,1,1,1,https://percy-loomis.itch.io/it-feels-like-summer,"#payment
#horror"
907,Holding My Breath,Witchstitches,EN,nano-larp,<2h,1,1,1,1,https://witchstitches.itch.io/holding-my-breath,"#payment
#selkie"
908,The Rake,Jay Dragon,EN,freeform,---,3,99,1,1,https://jdragsky.itch.io/the-rake,"#creepypasta
#payment"
909,Before I Wake,Kyle Latino,EN,nano-larp,---,1,1,1,1,https://fantasyfuncouncil.itch.io/before-i-wake,
910,Here Is My Power Button,batwater,EN,freeform,---,6,6,1,1,https://batwater.itch.io/here-is-my-power-button,"#10plus
#AI"
911,KISSING COMRADES,Adira Slattery,EN,nano-larp,---,2,2,1,1,https://adira.itch.io/kissing-comrades,"#love
#LGBT"
912,The Unfathomable Depths,Gray Darling,EN,nano-larp,---,2,2,1,1,https://waveechocave.itch.io/the-unfathomable-depths,"#payment
#isolation
#death"
913,Tiny God: Tiny Game of Minutute Mindfulness,zwgarth,EN,nano-larp,---,1,1,1,1,https://zwgarth.itch.io/tiny-god,#payment
914,Pin Feathers // Cloud Studies,jeeyonshim,EN,nano-larp,---,1,1,1,1,https://jeeyonshim.itch.io/pin-feathers-cloud-studies,#payment
915,Sweet and Savory,larymakesart,EN,nano-larp,---,5,5,1,1,https://larrymakesart.itch.io/sweet-and-savory-larps,#payment
916,Good Society: A Jane Austen Roleplaying Game,Storybrewers Roleplaying Games,EN,chamber larp,2-4h,8,12,2,2,https://storybrewers.itch.io/good-society-larp,"#10plus
#payment
#janeaustin"
917,Acorn: A Map-Making LARP About Squirrels,Jennifer Kathleen,EN,nano-larp,---,6,6,2,1,https://jen-adcock15.itch.io/acorn-larp,#squires
918,Forgiveness: A Short LARP for Three Players and One NPC,Metaparadox,EN,nano-larp,<2h,3,3,2,1,https://metaparadox.itch.io/forgiveness,#religion
919,Postmodern Kamikaze,sabrina k,EN,freeform,---,99,99,1,1,https://sabrina-k.itch.io/pomokam,#war
920,Magic Fish Pond,timhutchings,EN,freeform,---,4,99,1,1,https://timhutchings.itch.io/magic-fish-pond,#fish
921,"A Touch, A Touch",rpgnatalie,EN,nano-larp,---,2,2,1,1,https://rpgnatalie.itch.io/a-touch-a-touch,#love
922,House Goblins,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,3,99,2,1,https://possumcreek.itch.io/house-larps,#payment
923,Queer Messes,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,5,5,2,1,https://possumcreek.itch.io/house-larps,#payment
924,Monster Report Card,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,3,3,2,1,https://possumcreek.itch.io/house-larps,#payment
925,The Disorganized Warlock,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,3,99,2,1,https://possumcreek.itch.io/house-larps,#payment
926,The Red Toad Café,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,5,99,2,1,https://possumcreek.itch.io/house-larps,#payment
927,The Rake ,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,3,99,2,1,https://possumcreek.itch.io/house-larps,#payment
928,Mask Dance,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,99,99,2,1,https://possumcreek.itch.io/house-larps,#payment
929,"We Were Dragons, Once","Jay Dragon
JJ Muste",EN,nano-larp,<2h,2,2,2,1,https://possumcreek.itch.io/house-larps,#payment
930,Travels Of The Old Stars,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,3,5,2,1,https://possumcreek.itch.io/house-larps,#payment
931,A Generous Heart,"Jay Dragon
JJ Muste",EN,nano-larp,<2h,2,99,2,1,https://possumcreek.itch.io/house-larps,#payment
932,What Happened in Lanzarote,Aslak Tirera,EN,chamber larp,2-4h,9,14,2,3,http://larpfactorybookproject.blogspot.com/2013/10/what-happened-in-lanzarote.html,"#10plus
#timetravel"
933,The Time Traveler's Meeting Place,"Hans Olai Martinsen
Kaisa Lindahl Lervik
Lindahl Lervik",EN,chamber larp,4-6h,5,20,2,1,http://larpfactorybookproject.blogspot.com/2013/10/the-time-travelers-meeting-place.html,"#10plus
#comedy"
934,The Hirelings,"Håken Lid
Ole Peder Giæver",EN,chamber larp,2-4h,3,10,1,1,http://larpfactorybookproject.blogspot.com/2013/10/the-hirelings.html,"#comedy
#fantasy
#D&D"
935,The Great After-Party,"Erlend Eidsem Hansen
Frida Sofie Jansen
Elin Nilsen",EN,chamber larp,2-4h,10,10,1,1,http://larpfactorybookproject.blogspot.com/2013/10/the-great-after-party.html,"#comedy
#party"
936,The Baader-Meinhof Experiment,"Marcus Irgens
Erlend Eidsem Hansen
Even Tømte",EN,chamber larp,4-6h,12,17,3,3,http://larpfactorybookproject.blogspot.com/2013/10/the-baader-meinhof-experiment.html,"#10plus
#farleft"
937,The Association for the advancement of rights for Fairytale Creatures (AFC),"Nils Andersen
Aina Sogn Husvegg
Jeanita Hatlestrand
Jeanita Hatlestrand",EN,chamber larp,4-6h,5,20,2,1,http://larpfactorybookproject.blogspot.com/2013/09/the-association-for-advancement-of.html,"#comedy
#urbanfantasy"
938,Sarcophagus,larpfactorybookproject,EN,chamber larp,4-6h,5,50,2,3,http://larpfactorybookproject.blogspot.com/2013/10/sarcophagus.html,#apocalyptic
939,Play the Cards,"Tyra Larsdatter Grasmo
Frida Sofie Jansen
Trine Lise Lindahl",EN,freeform,4-6h,20,32,2,2,http://larpfactorybookproject.blogspot.com/2013/10/play-cards.html,"#10plus
#teenegers"
940,Oh dear! We seem to have run out of time.,"Jean-Philippe
André Caquet
Tore Svanemsli",EN,chamber larp,2-4h,10,99,2,1,http://larpfactorybookproject.blogspot.com/2013/10/oh-dear-we-seem-to-have-run-out-of-time.html,"#10plus
#timetravel"
941,Love in the Age of Debasement,Erlend Eidsem Hansen,EN,chamber larp,2-4h,6,16,2,1,http://larpfactorybookproject.blogspot.com/2013/10/love-in-age-of-debasement.html,"#10plus
#relatonship"
942,Linda's Birthday Party,"Kaia Aardal
Mona Liland Aabel
Grethe Strand",EN,chamber larp,2-4h,8,16,2,1,http://larpfactorybookproject.blogspot.com/2013/10/lindas-birthday-party.html,"#10plus
#comedy"
943,Kink & Coffee,Hanne Grasmo,EN,chamber larp,4-6h,12,23,3,3,http://larpfactorybookproject.blogspot.com/2013/10/kink-coffee.html,"#10plus
#BDSM"
944,Hug Street,Fredrika Hossmanna,EN,chamber larp,4-6h,6,12,2,1,http://larpfactorybookproject.blogspot.com/2013/09/hug-street.html,#10plus
945,Fade to Grey,"Martin Eckhoff Andresen
Lasse Lundin
Caroline Myhrvold
Ane Marie Anderson",EN,chamber larp,4-6h,15,30,2,2,http://larpfactorybookproject.blogspot.com/2013/10/fade-to-grey.html,"#10plus
#highsociety"
946,Fallen Stars,"Vilde Herning
Nils Hiorth
Magnar Grønvik Müller
Martin Nielsen
Linn Eik Pilskog",EN,chamber larp,2-4h,5,15,2,2,http://larpfactorybookproject.blogspot.com/2013/10/fallen-stars.html,#10plus
947,Endgame,"Hans Olai Martinsen
Anne Marie Stamnestrø",EN,chamber larp,>6h,10,10,2,1,http://larpfactorybookproject.blogspot.com/2013/10/endgame.html,"#20s
#cthulhu"
948,Café René,"Even Tømte
Marcus Irgens",EN,chamber larp,>6h,21,28,2,2,http://larpfactorybookproject.blogspot.com/2013/10/cafe-rene.html,"#alloallo
#comedy
#war"
949,Before and After Silence,larpfactorybookproject,EN,chamber larp,2-4h,5,12,2,2,http://larpfactorybookproject.blogspot.com/2013/10/before-and-after-silence.html,"#10plus
#nonverbal"
950,A Pair of Tarts,"Elin Nilsen
Trine Lise Lindahl
Margrete Vik Gagama",EN,chamber larp,4-6h,8,14,2,2,http://larpfactorybookproject.blogspot.com/2013/10/a-pair-of-tarts.html,"#10plus
#relationship"
951,A Mother's Heart,"Christina Christensen
Eirik Fatland",EN,chamber larp,2-4h,15,99,2,2,http://larpfactorybookproject.blogspot.com/2013/10/a-mothers-heart.html,"#10plus
#motherhood
#trial"
952,Nuda pietra,"Chiara
Dario
Oscar",,chamber larp,2-4h,3,3,2,1,https://laiv.it/nuda-pietra/,
953,Acromatopsia 451,Nico,IT,chamber larp,4-6h,2,5,2,1,https://laiv.it/acromatopsia-451/,
954,Il duello,Oscar,IT,chamber larp,2-4h,5,5,2,1,https://laiv.it/il-duello/,
955,Un villaggio piccolo piccolo,"Chiara
Antonio
Margherita
Alessio
Enrico
Lapo",IT,chamber larp,2-4h,12,12,2,1,https://laiv.it/un-villaggio-piccolo-piccolo/,#10plus
956,L’Offerta,"Pino
Veronica
Daniele
Dario
Fedemisi",IT,nano-larp,<2h,7,7,2,1,https://laiv.it/lofferta/,
957,Il Gioco del Silenzio,"Maria
Simone
Costanza
Matteo
Michele
Samuele",IT,nano-larp,2-4h,12,12,2,1,https://laiv.it/il-gioco-del-silenzio/,#10plus
958,Fuori tempo,"Michel
Adriano
Alessandro
Gigi
Nicola
Oscar",IT,chamber larp,2-4h,8,8,2,1,https://laiv.it/fuori-tempo/,
959,Sleepy Hollow,"Giacomo VicenziSofia Montolli
",IT,nano-larp,2-4h,4,4,2,1,https://laiv.it/sleepy-hollow/,#irving
960,Alzh & Imer,Antonio,IT,nano-larp,2-4h,2,2,3,1,https://laiv.it/alzh-imer/,
961,MK-Adventures,Silvia,IT,chamber larp,2-4h,4,6,2,1,https://laiv.it/mk-adventures/,
962,The Hangman Saga,Daniele,IT,chamber larp,2-4h,3,3,2,1,https://laiv.it/the-hangman-saga/,
963,Disconnected,Chiara,IT,chamber larp,2-4h,5,10,2,1,https://laiv.it/disconnected/,
964,4 – 3,"Oscar
Alessandro",IT,nano-larp,<2h,5,11,2,1,https://laiv.it/4-3/,#10plus
965,Della tua carne,"Costanza
Valentina",IT,nano-larp,2-4h,6,6,2,1,https://laiv.it/della-tua-carne/,
966,"Gimme Shelter
","Rebecca Wigandt
Jeff Dieterle",EN,freeform,---,2,20,2,2,http://www.goldencobra.org/pdf/2018/Wigandt%20and%20Dieterle%20--%20Gimme%20Shelter.pdf,"#10plus
#apocalyptic"
967,A Girl Like You,Dilly Moore,EN,freeform,---,8,8,2,2,http://www.goldencobra.org/pdf/2018/Dilly%20Moore%20-%20A%20Girl%20Like%20You.pdf,"#LGBT
#50s"
968,Got Your Number...?,Chance J. Kallisti,EN,freeform,---,5,99,2,2,http://www.goldencobra.org/pdf/2018/Kallisti%20--%20Got%20Your%20Number.pdf,
969,"Grief, Illinois
",Ron T Blechner,EN,freeform,<2h,2,20,2,2,http://www.goldencobra.org/pdf/2018/Blechner%20--%20Grief_Illinois.pdf,#10plus
970,Groundhog's Dream,Andrew Sirkin,EN,freeform,---,2,20,2,2,http://www.goldencobra.org/pdf/2018/Sirkin%20-%20Groundhogs%20Dream.pdf,"#10plus
#dreams"
971,"The Harvest Festival
",Marshall Bradshaw,EN,freeform,2-4h,2,20,2,2,http://www.goldencobra.org/pdf/2018/Bradshaw%20--%20The%20Harvest%20Festival.pdf,#10plus
972,"Hello, I Must Be Going
",Adrian Stein,EN,experimental larp,<2h,6,12,2,2,http://www.goldencobra.org/pdf/2018/Stein%20--%20Hello%20I%20Must%20Be%20Going.pdf,"#10plus
#gender"
973,Heroic Measures,"Daniel Eison
Sam Zeitlin",EN,freeform,2-4h,2,6,1,1,http://www.goldencobra.org/pdf/2018/Eison%20and%20Zeitlin%20--%20Heroic%20Measures.pdf,#fantasy
974,How We Played,Team Game Studies and Engineering,EN,freeform,---,99,99,1,1,http://www.goldencobra.org/pdf/2018/Team%20Game%20Studies%20and%20Engineering%20--%20How%20We%20Played.pdf,#memories
975,It Was a Beautiful Mistake, David Rothfeder,EN,freeform,---,4,20,2,2,http://www.goldencobra.org/pdf/2018/Rothfeder%20--%20It%20was%20a%20Beautiful%20Mistake.pdf,"#10plus
#life
#teaching"
976,Jump,Abigail Robin,EN,freeform,<2h,4,10,2,2,http://www.goldencobra.org/pdf/2018/Robin%20--%20Jump%20LARP.pdf,#suicide
977,L'dor Vador,Shayna Cook,EN,chamber larp,<2h,8,99,2,1,http://www.goldencobra.org/pdf/2018/Cook%20--%20Ldor%20Vador.pdf,"#family
#judaism
#tradition"
978,Leave or Stay,"Francesco Zani
Beatrice Sgaravatto
Francesco Rugerfred Sedda",EN,freeform,<2h,8,20,2,1,"http://www.goldencobra.org/pdf/2018/Sedda,%20Sgaravatto,%20Zani%20--%20Leave%20or%20Stay.pdf",#10plus
979,Libermon: The friendly monster dating simulator,Orion Canning,EN,freeform,---,5,99,2,2,http://www.goldencobra.org/pdf/2018/Canning-Libermon.pdf,"#10plus
#pokemon"
980,"The Life, Death, and Apotheosis of Bastard Jim",Aleks Samoylov,EN,freeform,---,2,6,2,2,http://www.goldencobra.org/pdf/2018/Samoylov-Bastard%20Jim.pdf,#theater
981,Life Lessons,Mo Holkar,EN,freeform,2-4h,5,12,2,2,http://www.goldencobra.org/pdf/2018/Holkar%20-%20Life%20Lessons.pdf,#art
982,Little Town,"Shawn Roske
Alex Roberts",EN,chamber larp,---,3,7,1,1,http://www.goldencobra.org/pdf/2018/Roske%20and%20Roberts%20-%20Little%20Town.pdf,"#animals
#storytelling"
983,Love in the Age of Sore-cery,"Warren Morrison
Ben Walker",EN,freeform,---,4,12,1,2,http://www.goldencobra.org/pdf/2018/Walker%20and%20Morrison%20--%20Love%20in%20the%20Age%20of%20Sore-cery.pdf,"#love
#fantasy"
984,Lowell (A Game of Resistance),Michael Malecki,EN,edu-larp,<2h,5,15,2,2,http://www.goldencobra.org/pdf/2018/Malecki%20--%20Lowell.pdf,"#10plus
#strike
#workersrights"
985,Mech Force Nostalgia,James Mendez Hodes,EN,freeform,<2h,2,20,1,1,http://www.goldencobra.org/pdf/2018/Mendes%20Hodes%20--%20Mech%20Force%20Nostalgia.pdf,"#10plus
#robots"
986,Monster Tavern, Eli Eaton,EN,chamber larp,2-4h,7,12,1,2,http://www.goldencobra.org/pdf/2018/Eaton%20--%20Monster%20Tavern.pdf,"#10plus
#fantasy"
987,My Human of Walking,Peter S. Svensson,EN,freeform,---,3,8,1,2,http://www.goldencobra.org/pdf/2018/Svensson%20--%20My%20Human%20of%20Walking.pdf,"#fantasy
#ethical"
988,NecroBroMancer,Alex Rowland,EN,freeform,---,99,99,2,2,http://www.goldencobra.org/pdf/2018/Rowland-NecBromancer.pdf,"#friendship
#ghost"
989,Oh Thank Goodness You're Finally Here,Ben Morrow,EN,freeform,<2h,4,24,2,1,http://www.goldencobra.org/pdf/2018/Morrow%20--%20Oh%20Thank%20Goodness%20Youre%20Finally%20Here.pdf,"#10plus
#SF"
990,One Small Step,Adam Flynn,EN,freeform,---,1,8,2,2,http://www.goldencobra.org/pdf/2018/Flynn%20--%20One%20Small%20Step.pdf,#spacetravel
991,Open Mic,"Sam Liberty
randon Sichling",EN,freeform,---,2,20,2,1,http://www.goldencobra.org/pdf/2018/Liberty%20and%20Sichling%20--%20Open%20Mic.pdf,#alcoholism
992,Other People,Raph D'Amico,EN,freeform,2-4h,6,12,2,1,http://www.goldencobra.org/pdf/2018/DAmico%20--%20OTHER%20PEOPLE.pdf,"#10plus
#SF"
993,Partners in Crime,Jay Treat,EN,freeform,---,5,20,1,1,http://www.goldencobra.org/pdf/2018/Treat%20--%20Partners%20In%20Crime.pdf,"#10plus
#criminal"
994,L’anticamera,R32,IT,nano-larp,<2h,4,6,2,1,https://laiv.it/lanticamera/,#winner
995,Attori sconosciuti,"Veronica
Matteo",IT,nano-larp,<2h,5,5,2,1,https://laiv.it/attori-sconosciuti/,#winner
996,Rumore bianco,"Costanza
Daniele
Gabriele
Oscar
Locandiere Simone
",IT,chamber larp,2-4h,9,9,2,1,https://laiv.it/rumorbianco/,
997,A cena dal nonno,"Chiara
Giulia
Alessandro
Marco
Mirco",IT,nano-larp,<2h,7,12,2,1,https://laiv.it/cena-nonno/,
998,Pantheon Club,"Federica
Maria
Pino
Nicola
",IT,chamber larp,2-4h,7,10,2,1,https://laiv.it/phanteon/,#mythology
999,Ferro e fuoco,"Elio
Marco Unplugged
Margherita
Spiegel
Alessio
Lollo
",IT,nano-larp,<2h,4,4,1,1,https://laiv.it/ferro-fuoco/,
1000,Francesco I Gonzaga: Celati nei cunicoli,Matteo,IT,chamber larp,2-4h,9,9,2,1,https://laiv.it/celati-nei-cunicoli/,
1001,"Oggi, domani, mai","Maria
Oscar
",IT,chamber larp,2-4h,3,6,2,1,https://laiv.it/oggi-domani-mai/,#winner
1002,Burning4,Lollo,IT,nano-larp,<2h,2,5,1,1,https://laiv.it/burning4/,#winner
1003,Protocollo Fisher,Larp41,IT,nano-larp,<2h,6,6,2,1,https://laiv.it/protocollo-fisher/,#winner
1004,L’Età del Buio,Chiara,IT,nano-larp,<2h,4,4,1,1,https://laiv.it/leta-del-buio/,#winner
1005,Hateful,Larp41,IT,nano-larp,<2h,5,8,2,1,https://laiv.it/hateful/,#tarantino
1006,Closing time,Gabriella,IT,chamber larp,2-4h,11,11,2,1,https://laiv.it/closing-time/,#10plus
1007,El Deseo,Gabriella,IT,chamber larp,2-4h,11,11,2,1,https://laiv.it/el-deseo/,#10plus
